Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au	distance
1564	-0.7976845410156261	0.569	0.001	0.045	0.016	0.217	0.002	0.021	0.129	0.13065824905282844
1565	-0.9366419921875012	0.208	0.027	0.008	0.001	0.032	0.084	0.265	0.375	0.03974639732014142
1566	-0.9278079101562532	0.407	0.038	0.015	0.039	0.109	0.072	0.111	0.209	0.03272337279915577
1567	-0.9057446484375035	0.667	0.01	0.006	0.006	0.062	0.111	0.023	0.115	0.13157486123540163
1568	-0.9749226757812494	0.41	0.049	0.007	0.019	0.068	0.006	0.241	0.2	0.006268665942884859
1569	-0.9604838769531291	0.371	0.031	0.008	0.053	0.062	0.129	0.085	0.261	0.041098565596316194
1570	-0.9289005078125	0.25	0.034	0.001	0.001	0.018	0.022	0.253	0.421	0.022345282574212474
1571	-0.9481449218749978	0.353	0.002	0.032	0.01	0.003	0.011	0.209	0.38	0.006171344093036367
1572	-0.9606303417968776	0.459	0.022	0.004	0.056	0.003	0.235	0.116	0.105	0.06316560754665623
1573	-0.9673581738281223	0.397	0.039	0.015	0.019	0.193	0.152	0.179	0.006	0.05548540529750329
1574	-0.9338114453125022	0.226	0.072	0.008	0.002	0.013	0.151	0.267	0.261	0.044725178240996345
1575	-0.9632871679687476	0.236	0.017	0.008	0.012	0.082	0.012	0.373	0.26	0.05092764365039285
1576	-0.9776327441406237	0.451	0.027	0.001	0.038	0.067	0.034	0.317	0.065	0.01436006489873514
1577	-0.997936523437499	0.351	0.015	0.007	0.035	0.024	0.243	0.237	0.088	0.04764558233063098
1578	-0.9726506347656225	0.49	0.022	0.005	0.009	0.13	0.117	0.166	0.061	0.03848742458131088
1579	-0.9508996093749957	0.593	0.025	0.033	0.032	0.004	0.132	0.163	0.018	0.05645729200714912
1580	-0.922542363281256	0.396	0.003	0.001	0.061	0.012	0.176	0.045	0.306	0.06387019791645608
1581	-0.9642519335937446	0.424	0.052	0.032	0.026	0.015	0.14	0.194	0.117	0.016178918005298616
1582	-0.9269198242187521	0.764	0.054	0.01	0.028	0.002	0.021	0.111	0.01	0.15333602660282283
1583	-0.9605071289062477	0.556	0.055	0.001	0.015	0.113	0.003	0.211	0.046	0.040497643240584094
1584	-1.0107797070312468	0.358	0.053	0.013	0.044	0.005	0.271	0.245	0.011	0.05953920287986267
1585	-0.9479070312500003	0.521	0.007	0.012	0.03	0.013	0.002	0.277	0.138	0.019557434820773885
1586	-0.9771358593749983	0.38	0.051	0.027	0.061	0.045	0.143	0.155	0.138	0.026248992295509817
1587	-1.0601929589843733	0.227	0.018	0.0	0.0	0.0	0.148	0.302	0.305	0.045688006790180626
1588	-0.9806977441406207	0.386	0.01	0.009	0.004	0.01	0.121	0.356	0.104	0.021077130139811738
1589	-0.9782990429687485	0.437	0.02	0.015	0.026	0.071	0.181	0.232	0.018	0.029182735393002736
1590	-0.8902476855468746	0.361	0.065	0.045	0.004	0.032	0.177	0.007	0.309	0.08074997889428492
1591	-0.9701269433593732	0.401	0.058	0.015	0.0	0.098	0.247	0.143	0.038	0.06498032115133902
1592	-0.9091488183593702	0.496	0.057	0.039	0.01	0.145	0.003	0.224	0.026	0.03403616677849118
1593	-0.9365517675781249	0.373	0.084	0.008	0.002	0.02	0.026	0.257	0.23	0.0035381537815861166
1594	-0.9886931933593746	0.362	0.012	0.011	0.033	0.022	0.161	0.241	0.158	0.019457143289117632
1595	-0.9802795019531224	0.36	0.046	0.004	0.01	0.012	0.335	0.174	0.059	0.09638698610120527
1596	-0.9551847265624979	0.622	0.056	0.027	0.004	0.012	0.019	0.227	0.033	0.052529739516668464
1597	-0.9693355566406252	0.345	0.03	0.037	0.027	0.003	0.139	0.12	0.299	0.030597461561223248
1598	-1.0608547949218727	0.389	0.031	0.0	0.002	0.0	0.025	0.252	0.301	0.00030725962041596545
1599	-0.9577999316406229	0.446	0.01	0.027	0.003	0.02	0.041	0.289	0.164	0.006414800512578752
1600	-0.9252337792968768	0.379	0.016	0.004	0.006	0.347	0.113	0.115	0.02	0.14356741335954318
1601	-0.4686563769531259	0.165	0.012	0.236	0.005	0.188	0.006	0.015	0.373	0.19840378304670514
1602	-0.9837280078125021	0.403	0.043	0.01	0.007	0.001	0.157	0.057	0.322	0.04958306776165125
1603	-1.0586291210937482	0.39	0.031	0.0	0.001	0.0	0.025	0.252	0.301	0.0002765306170990845
1604	-0.9784275878906281	0.298	0.022	0.002	0.032	0.037	0.04	0.275	0.294	0.013500844228001251
1605	-0.8457268164062491	0.33	0.067	0.019	0.002	0.154	0.235	0.118	0.075	0.08508007679399057
1606	-0.9531418164062535	0.472	0.053	0.013	0.01	0.014	0.09	0.079	0.269	0.03618350445157753
1607	-0.11295602539062487	0.023	0.501	0.359	0.013	0.017	0.053	0.012	0.022	0.5389520150911719
1608	-0.9879359765624995	0.366	0.037	0.016	0.064	0.048	0.171	0.137	0.161	0.03736051870714825
1609	-0.9864880273437518	0.367	0.005	0.017	0.08	0.0	0.014	0.244	0.273	0.009133349396401307
1610	-0.9973921582031227	0.339	0.01	0.056	0.04	0.003	0.015	0.302	0.235	0.012731813002891449
1611	-0.9299464257812544	0.401	0.051	0.017	0.03	0.127	0.07	0.005	0.299	0.07547694284237094
1612	-0.9491415332031246	0.369	0.022	0.015	0.02	0.134	0.057	0.2	0.183	0.021876225168818927
1613	-0.961105546874999	0.424	0.023	0.017	0.051	0.175	0.018	0.292	0.0	0.037084416048707415
1614	-1.058354003906248	0.383	0.029	0.0	0.011	0.0	0.022	0.253	0.302	0.0006566728077477213
1615	-0.978645507812497	0.326	0.03	0.001	0.045	0.005	0.098	0.316	0.179	0.01652701851538327
1616	-0.9445845214843744	0.598	0.008	0.01	0.031	0.158	0.014	0.18	0.001	0.07162783606643328
1617	-0.9664733496093727	0.397	0.028	0.019	0.006	0.206	0.022	0.248	0.074	0.042995180094288286
1618	-1.0608547949218727	0.386	0.03	0.0	0.008	0.0	0.024	0.252	0.3	0.0004704423035390057
1619	-0.9473979980468721	0.384	0.038	0.032	0.012	0.034	0.068	0.247	0.185	0.0035993805235250698
1620	-0.9859969335937483	0.413	0.061	0.02	0.02	0.036	0.137	0.135	0.178	0.024897877476844618
1621	-0.9291588085937488	0.406	0.037	0.036	0.034	0.001	0.001	0.118	0.367	0.019390474403124774
1622	-0.9180149511718799	0.517	0.012	0.004	0.046	0.031	0.057	0.111	0.222	0.03579039383406661
1623	-0.976238749999994	0.384	0.064	0.028	0.006	0.021	0.203	0.191	0.103	0.033011286486691216
1624	-0.5612762597656242	0.61	0.148	0.171	0.005	0.02	0.003	0.029	0.014	0.1339081975766151
1625	-0.9201194238281286	0.55	0.034	0.013	0.015	0.065	0.053	0.014	0.256	0.08047151742433292
1626	-0.5674581542968761	0.159	0.579	0.005	0.008	0.089	0.034	0.024	0.102	0.40632685369549165
1627	-0.7414810156250021	0.242	0.002	0.002	0.015	0.364	0.102	0.014	0.259	0.2153873950847608
1628	-0.9625726074218743	0.417	0.015	0.004	0.029	0.046	0.304	0.153	0.032	0.08425971157046039
1629	-0.9393108398437434	0.274	0.008	0.031	0.009	0.004	0.339	0.332	0.003	0.11742331391640624
1630	-0.9765024999999977	0.356	0.061	0.009	0.019	0.01	0.256	0.244	0.045	0.051455685295415936
1631	-0.9693943164062473	0.466	0.075	0.002	0.009	0.016	0.171	0.192	0.069	0.027543882861582516
1632	-0.9838266210937487	0.432	0.051	0.016	0.009	0.032	0.003	0.283	0.174	0.005383294651683465
1633	-0.462552343749997	0.083	0.104	0.332	0.001	0.008	0.003	0.419	0.05	0.24523175961094318
1634	-0.9724293749999988	0.218	0.025	0.0	0.0	0.11	0.0	0.309	0.338	0.050116788763869005
1635	-0.8927540527343663	0.318	0.013	0.037	0.0	0.014	0.224	0.386	0.008	0.06434353266586892
1636	-0.3287631542968737	0.076	0.1	0.785	0.017	0.001	0.001	0.0	0.02	0.784079168013775
1637	-0.9750362890624991	0.416	0.009	0.012	0.001	0.037	0.249	0.256	0.02	0.04857489767168016
1638	-0.9621376562499999	0.481	0.042	0.007	0.026	0.048	0.087	0.154	0.155	0.02061043809858137
1639	-0.9517888964843787	0.419	0.018	0.006	0.031	0.024	0.006	0.101	0.395	0.023413921822983005
1640	-0.4691148730468779	0.233	0.002	0.013	0.368	0.166	0.136	0.035	0.047	0.24499961278174182
1641	-0.24353451171874999	0.061	0.002	0.004	0.265	0.181	0.18	0.306	0.001	0.2419525926038319
1642	-1.0105094824218779	0.372	0.068	0.023	0.007	0.056	0.086	0.126	0.262	0.021611951739067284
1643	-0.18177187499999897	0.024	0.005	0.32	0.29	0.007	0.01	0.034	0.31	0.37150464002643074
1644	-0.9650079199218711	0.411	0.057	0.026	0.02	0.026	0.008	0.341	0.111	0.012742751328322692
1645	-0.8092573535156253	0.236	0.0	0.024	0.005	0.204	0.297	0.204	0.03	0.1395516858691945
1646	-0.8600815527343763	0.778	0.078	0.026	0.011	0.024	0.068	0.003	0.012	0.2064239808448653
1647	-0.9673691210937491	0.389	0.006	0.001	0.065	0.055	0.18	0.303	0.001	0.03300484737195416
1648	-0.94796873046875	0.49	0.015	0.002	0.036	0.159	0.102	0.183	0.013	0.043658444510993585
1649	-0.9732775292968787	0.353	0.057	0.011	0.037	0.048	0.117	0.075	0.302	0.04118051016663915
1650	-0.9832761816406228	0.407	0.018	0.019	0.005	0.074	0.211	0.198	0.068	0.039300484673921963
1651	-0.9247057128906194	0.356	0.007	0.048	0.02	0.016	0.294	0.242	0.017	0.07245678382928454
1652	-0.6683314550781234	0.183	0.14	0.22	0.013	0.001	0.118	0.321	0.004	0.11814840773336609
1653	-0.9096035156250016	0.479	0.051	0.002	0.009	0.298	0.121	0.005	0.035	0.1599566993276177
1654	-0.9646328808593743	0.268	0.057	0.01	0.036	0.006	0.012	0.372	0.239	0.03577504174724633
1655	-0.94039209960938	0.368	0.072	0.021	0.042	0.011	0.105	0.104	0.277	0.0287525939256505
1656	-0.9573242382812471	0.385	0.037	0.016	0.04	0.079	0.014	0.371	0.058	0.024980144459187406
1657	-0.9199399707031196	0.36	0.056	0.05	0.046	0.017	0.24	0.231	0.0	0.04884447168496468
1658	-1.0608547949218727	0.389	0.03	0.0	0.006	0.0	0.023	0.25	0.302	0.00036130369058323875
1659	-0.581070166015626	0.186	0.11	0.003	0.028	0.012	0.017	0.001	0.643	0.1098753719644924
1660	-0.9189530468750033	0.385	0.028	0.001	0.025	0.068	0.253	0.023	0.217	0.10106610286335319
1661	-0.8994225585937484	0.411	0.082	0.003	0.009	0.007	0.282	0.142	0.064	0.07353637704278243
1662	-0.8688352246093737	0.169	0.01	0.009	0.023	0.027	0.013	0.417	0.332	0.08513443316170624
1663	-0.9598374609374997	0.492	0.012	0.004	0.0	0.138	0.074	0.163	0.117	0.036430235002963426
1664	-0.996278388671874	0.361	0.028	0.004	0.057	0.03	0.169	0.181	0.17	0.02721513410067028
1665	-0.9535277929687538	0.399	0.061	0.001	0.007	0.021	0.04	0.002	0.469	0.05939852253387948
1666	-0.9295915136718736	0.189	0.003	0.0	0.021	0.178	0.072	0.306	0.231	0.0820164934841686
1667	-0.9665965624999987	0.541	0.056	0.0	0.013	0.01	0.216	0.158	0.006	0.061313644185286134
1668	-0.9178301171875016	0.438	0.003	0.027	0.01	0.005	0.344	0.114	0.059	0.1157946234342279
1669	-0.9379550585937454	0.452	0.073	0.01	0.004	0.012	0.109	0.333	0.007	0.017933683050747627
1670	-0.9669964550781237	0.392	0.011	0.014	0.009	0.15	0.18	0.237	0.007	0.04441798975391783
1671	-0.9493781542968766	0.412	0.039	0.01	0.01	0.036	0.371	0.114	0.008	0.13102275767086766
1672	-1.0610368359374978	0.389	0.03	0.0	0.006	0.0	0.023	0.249	0.303	0.0003443390282847895
1673	-0.9600291113281231	0.395	0.068	0.004	0.002	0.129	0.109	0.23	0.063	0.023371721255755082
1674	-0.9611248144531234	0.371	0.038	0.001	0.031	0.084	0.274	0.16	0.041	0.07249679112941539
1675	-0.22287552734375018	0.024	0.019	0.001	0.01	0.602	0.169	0.17	0.005	0.5261588802976176
1676	-0.8808357128906205	0.177	0.019	0.0	0.029	0.02	0.093	0.519	0.143	0.12974697514986505
1677	-0.9689545214843739	0.385	0.039	0.023	0.047	0.02	0.32	0.139	0.027	0.09506560314610549
1678	-0.9315920410156199	0.392	0.035	0.03	0.023	0.261	0.033	0.195	0.031	0.07206313924903673
1679	-0.9425610546875026	0.41	0.03	0.018	0.058	0.123	0.183	0.119	0.059	0.056126960219892004
1680	-0.9133972558593756	0.231	0.02	0.02	0.02	0.018	0.209	0.272	0.21	0.06003330360342562
1681	-0.9975442968749978	0.421	0.017	0.019	0.002	0.021	0.123	0.253	0.144	0.009552296794710095
1682	-0.9828447363281262	0.375	0.037	0.025	0.026	0.096	0.048	0.142	0.251	0.02140376829084154
1683	-0.7087171093749944	0.163	0.009	0.492	0.019	0.001	0.002	0.305	0.009	0.30355573269120567
1684	-0.7673770312500013	0.394	0.005	0.011	0.099	0.15	0.309	0.003	0.029	0.1662245419507084
1685	-1.0603787988281228	0.391	0.031	0.0	0.004	0.0	0.024	0.248	0.302	0.00026435252422921747
1686	-0.9682450390625006	0.418	0.076	0.011	0.016	0.038	0.105	0.132	0.204	0.02098871855446896
1687	-0.9488637500000051	0.398	0.013	0.007	0.028	0.024	0.23	0.003	0.297	0.09748616572881619
1688	-0.7645734277343721	0.254	0.042	0.091	0.06	0.01	0.001	0.333	0.209	0.04187665033280925
1689	-0.9839719726562496	0.367	0.029	0.026	0.03	0.025	0.06	0.233	0.23	0.003913235120388246
1690	-0.2579825390624999	0.051	0.001	0.336	0.011	0.014	0.023	0.28	0.284	0.23557344048585452
1691	-0.9324680273437441	0.383	0.069	0.034	0.007	0.157	0.161	0.163	0.026	0.049134974489527
1692	-0.9638786132812485	0.375	0.064	0.023	0.007	0.128	0.113	0.146	0.144	0.03355701258129536
1693	-0.9739974316406214	0.423	0.041	0.0	0.015	0.192	0.004	0.299	0.026	0.04177318730497761
1694	-0.9086363574218721	0.32	0.029	0.015	0.039	0.016	0.002	0.425	0.154	0.042345664422746704
1695	-0.9605832617187486	0.431	0.065	0.012	0.039	0.173	0.009	0.206	0.065	0.03569656778483934
1696	-0.9577747753906255	0.354	0.035	0.003	0.054	0.091	0.081	0.169	0.213	0.020642810989753596
1697	-0.9752545800781239	0.436	0.039	0.018	0.009	0.134	0.036	0.158	0.17	0.026940519711631996
1698	-0.9237848242187511	0.223	0.018	0.004	0.018	0.019	0.064	0.277	0.377	0.03353205837727434
1699	-0.8812520898437475	0.506	0.008	0.095	0.014	0.002	0.148	0.22	0.007	0.03513713309402593
1700	-0.9548870312499977	0.359	0.064	0.029	0.016	0.048	0.057	0.153	0.274	0.014140536564921292
1701	-0.43567623046874987	0.182	0.008	0.398	0.224	0.132	0.003	0.005	0.048	0.3308423797526175
1702	-0.9611757714843777	0.564	0.031	0.003	0.037	0.095	0.094	0.129	0.047	0.054873257672042194
1703	-0.9486385253906239	0.496	0.046	0.002	0.048	0.106	0.111	0.17	0.021	0.034520034553292
1704	-0.8606700976562439	0.231	0.007	0.036	0.002	0.133	0.117	0.334	0.14	0.06256356948591624
1705	-0.967547451171878	0.312	0.008	0.004	0.039	0.018	0.069	0.238	0.312	0.011091166245128455
1706	-0.9360274804687478	0.52	0.008	0.026	0.001	0.157	0.009	0.26	0.019	0.04219219175464258
1707	-0.928095117187499	0.445	0.032	0.015	0.023	0.227	0.062	0.156	0.04	0.0628529168367327
1708	-0.966670332031249	0.471	0.015	0.019	0.034	0.053	0.205	0.161	0.042	0.04593886955795676
1709	-0.9080707226562517	0.411	0.068	0.002	0.023	0.042	0.319	0.066	0.069	0.11519043028512743
1710	-0.9879747363281253	0.318	0.005	0.011	0.031	0.042	0.025	0.289	0.279	0.012411396866076434
1711	-0.9009537695312488	0.229	0.006	0.0	0.003	0.145	0.031	0.371	0.215	0.06647260733430929
1712	-0.9192452929687521	0.72	0.028	0.021	0.007	0.036	0.146	0.013	0.029	0.1716809859783825
1713	-0.9302178417968702	0.34	0.04	0.013	0.012	0.103	0.002	0.489	0.001	0.07558314199257993
1714	-0.3569832714843766	0.209	0.041	0.008	0.216	0.46	0.003	0.06	0.003	0.32855162803536536
1715	-0.6493351367187468	0.18	0.006	0.268	0.001	0.017	0.197	0.33	0.001	0.15426000459813677
1716	-0.9630289648437467	0.367	0.074	0.007	0.031	0.072	0.202	0.182	0.065	0.039743628657552994
1717	-0.9703753613281242	0.412	0.043	0.017	0.06	0.11	0.114	0.139	0.105	0.03330696266045751
1718	-0.9111020898437497	0.517	0.02	0.029	0.006	0.012	0.291	0.102	0.023	0.10083736448887774
1719	-0.9408619824218742	0.46	0.005	0.019	0.007	0.184	0.015	0.244	0.066	0.03970203814061969
1720	-0.9745239550781232	0.352	0.008	0.014	0.019	0.012	0.296	0.238	0.061	0.0715013252182913
1721	-0.9834785937500004	0.409	0.014	0.014	0.065	0.024	0.223	0.135	0.116	0.0526489020175373
1722	-0.9465660253906241	0.368	0.018	0.006	0.023	0.249	0.04	0.26	0.036	0.06416127803947724
1723	-0.961424277343751	0.351	0.024	0.001	0.033	0.087	0.046	0.279	0.179	0.012284057062139924
1724	-0.4376478808593738	0.105	0.004	0.395	0.014	0.054	0.018	0.39	0.02	0.2673768234923883
1725	-0.9772524999999987	0.431	0.028	0.006	0.04	0.008	0.091	0.295	0.101	0.008714778718403418
1726	-0.10611695312500041	0.025	0.635	0.039	0.01	0.013	0.263	0.008	0.007	0.60522975773186
1727	-0.9726210058593753	0.453	0.061	0.007	0.069	0.073	0.008	0.138	0.191	0.025650941490361193
1728	-0.9724716503906237	0.481	0.05	0.024	0.021	0.044	0.033	0.156	0.191	0.01758164173794574
1729	-0.9641712695312489	0.333	0.048	0.019	0.008	0.041	0.011	0.222	0.318	0.00742465397968033
1730	-0.9552397363281274	0.518	0.001	0.024	0.07	0.001	0.253	0.127	0.006	0.08195525979543757
1731	-0.9291145898437517	0.386	0.054	0.02	0.034	0.161	0.147	0.099	0.099	0.06117114063662005
1732	-0.9665072656249991	0.538	0.029	0.001	0.039	0.039	0.111	0.236	0.007	0.028725715427712375
1733	-0.8157477246093732	0.521	0.047	0.001	0.099	0.016	0.004	0.214	0.098	0.027048567068931415
1734	-0.9724245800781228	0.404	0.026	0.019	0.026	0.032	0.002	0.342	0.149	0.013096060840309691
1735	-0.9550683203124986	0.433	0.032	0.009	0.019	0.119	0.095	0.217	0.076	0.02005879657146526
1736	-0.7165807128906256	0.412	0.343	0.002	0.012	0.002	0.205	0.006	0.018	0.17914545804136445
1737	-0.9640157226562479	0.365	0.073	0.016	0.022	0.013	0.251	0.233	0.027	0.0501232486961835
1738	-0.8998265722656292	0.737	0.062	0.01	0.031	0.002	0.071	0.004	0.083	0.17543714098903257
1739	-0.9866634277343733	0.41	0.062	0.023	0.006	0.202	0.006	0.203	0.088	0.044805002878304294
1740	-0.9120603320312529	0.417	0.037	0.024	0.03	0.138	0.212	0.006	0.136	0.10816504797980304
1741	-0.927634638671875	0.371	0.051	0.006	0.084	0.009	0.005	0.266	0.208	0.009572805066095928
1742	-0.9401545410156181	0.403	0.013	0.055	0.008	0.008	0.173	0.321	0.019	0.028687607659777695
1743	-0.938896308593748	0.374	0.042	0.041	0.037	0.047	0.146	0.128	0.185	0.03117359464637736
1744	-0.9554126660156227	0.412	0.065	0.008	0.049	0.002	0.03	0.395	0.039	0.026572564996946903
1745	-0.7263176074218768	0.809	0.106	0.027	0.006	0.005	0.001	0.019	0.027	0.22682094460578586
1746	-0.4990513671875018	0.385	0.021	0.185	0.288	0.006	0.101	0.001	0.013	0.18049161227422808
1747	-0.9640895703124979	0.493	0.02	0.02	0.012	0.071	0.113	0.196	0.075	0.023200600653324688
1748	-0.948013046874996	0.298	0.037	0.019	0.012	0.016	0.164	0.302	0.152	0.030621233050851737
1749	-1.0608547949218727	0.388	0.03	0.0	0.007	0.0	0.023	0.251	0.301	0.00039522513826465463
1750	-0.9361651269531218	0.38	0.002	0.031	0.012	0.007	0.268	0.271	0.029	0.05755172362546488
1751	-0.9321364453124946	0.484	0.034	0.038	0.016	0.012	0.163	0.215	0.038	0.026383549348468018
1752	-1.0011491796874974	0.454	0.069	0.005	0.005	0.005	0.144	0.247	0.071	0.016168017649062554
1753	-0.9628960644531249	0.396	0.046	0.013	0.044	0.143	0.027	0.137	0.194	0.03391181719733061
1754	-0.9163572460937525	0.382	0.021	0.013	0.001	0.041	0.498	0.031	0.013	0.26161616595392084
1755	-0.8709137988281189	0.21	0.022	0.043	0.001	0.001	0.063	0.559	0.101	0.13793955943993774
1756	-0.9661966796874986	0.439	0.016	0.022	0.036	0.081	0.191	0.168	0.047	0.04041805462153568
1757	-0.9447940722656194	0.353	0.046	0.039	0.03	0.0	0.047	0.346	0.139	0.015297117738807119
1758	-0.9612021386718714	0.437	0.061	0.022	0.01	0.084	0.016	0.345	0.025	0.02064448384980709
1759	-0.4414681738281271	0.225	0.223	0.134	0.011	0.02	0.172	0.215	-0.0	0.10230091895407295
1760	-0.9539050585937506	0.393	0.054	0.012	0.039	0.045	0.062	0.277	0.118	0.0058084149184691805
1761	-0.9426537499999973	0.332	0.02	0.012	0.003	0.011	0.289	0.272	0.061	0.06981701452381475
1762	-0.9784489160156239	0.351	0.004	0.025	0.055	0.007	0.125	0.289	0.144	0.016933163768181332
1763	-0.5057693359375017	0.09	0.33	0.003	0.088	0.006	0.008	0.287	0.188	0.19106397752152804
1764	-0.9397704101562482	0.192	0.005	0.001	0.008	0.149	0.036	0.371	0.238	0.0818919513866518
1765	-1.0603787988281228	0.394	0.031	0.0	0.0	0.0	0.024	0.248	0.303	0.0001933226447062301
1766	-0.9755638867187506	0.44	0.03	0.015	0.001	0.111	0.266	0.127	0.01	0.08098564750233159
1767	-0.9911924218749981	0.364	0.007	0.003	0.013	0.02	0.275	0.221	0.097	0.06035639639751505
1768	-0.9729476660156237	0.384	0.061	0.009	0.017	0.062	0.105	0.232	0.13	0.00993761621136115
1769	-0.9960416113281272	0.438	0.042	0.01	0.037	0.002	0.261	0.123	0.087	0.06872405240229289
1770	-0.9571322070312502	0.425	0.008	0.0	0.037	0.222	0.031	0.169	0.108	0.05770106640195617
1771	-0.8415234765625013	0.236	0.0	0.002	0.002	0.007	0.388	0.203	0.162	0.1531958752421167
1772	-0.7590777148437506	0.385	0.095	0.005	0.013	0.119	0.302	0.077	0.004	0.11637248679807868
1773	-0.8843102050781206	0.218	0.008	0.026	0.033	0.039	0.132	0.541	0.003	0.13438004689967575
1774	-0.9347796582031265	0.533	0.045	0.022	0.022	0.073	0.195	0.107	0.003	0.06877937859222075
1775	-1.0603787988281228	0.394	0.031	0.0	0.0	0.0	0.024	0.248	0.303	0.0001898969202228963
1776	-0.947794404296875	0.34	0.04	0.024	0.005	0.097	0.107	0.138	0.249	0.029679956915147666
1777	-0.9769407714843743	0.37	0.02	0.015	0.0	0.075	0.11	0.193	0.217	0.014987537137873779
1778	-0.9490275390625036	0.398	0.031	0.008	0.027	0.134	0.124	0.024	0.254	0.07429819738434809
1779	-0.9785154199218765	0.349	0.011	0.009	0.016	0.041	0.076	0.144	0.354	0.016538170814388423
1780	-0.9461495507812518	0.411	0.037	0.011	0.014	0.109	0.152	0.113	0.153	0.04316547054468501
1781	-0.9813389843749961	0.218	0.016	0.056	0.014	0.005	0.181	0.293	0.217	0.059778297341654976
1782	-1.0229249999999983	0.398	0.037	0.0	0.0	0.073	0.0	0.171	0.321	0.011777939393275169
1783	-0.9333054101562525	0.633	0.04	0.021	0.01	0.018	0.147	0.001	0.13	0.1275759746646462
1784	-0.8560777636718714	0.258	0.013	0.005	0.037	0.159	0.053	0.472	0.003	0.09911783050426548
1785	-0.9617821386718743	0.404	0.035	0.015	0.029	0.156	0.048	0.227	0.086	0.02578908098872377
1786	-0.9865528320312467	0.466	0.054	0.005	0.007	0.066	0.131	0.208	0.063	0.019902765681571337
1787	-0.5508212109374998	0.364	0.156	0.324	0.011	0.114	0.001	0.012	0.018	0.18795630973000554
1788	-0.9264764257812426	0.476	0.039	0.037	0.014	0.032	0.011	0.388	0.003	0.030309184244760593
1789	-0.30607934570312506	0.118	0.009	0.125	0.322	0.131	0.001	0.252	0.042	0.21679862185064497
1790	-0.934583437500002	0.606	0.034	0.001	0.023	0.022	0.131	0.072	0.111	0.08298008384973972
1791	-0.9675639941406237	0.495	0.062	0.002	0.027	0.061	0.194	0.142	0.017	0.050211192130552265
1792	-0.8793097070312492	0.299	0.006	0.001	0.001	0.268	0.007	0.283	0.135	0.08463139532322966
1793	-0.916343789062503	0.616	0.039	0.0	0.038	0.18	0.001	0.105	0.021	0.10186130551393145
1794	-0.9507657812499958	0.365	0.073	0.014	0.003	0.04	0.003	0.436	0.066	0.042438075070289766
1795	-0.8867912304687473	0.39	0.087	0.0	0.009	0.078	0.11	0.174	0.152	0.019033952262556126
1796	-0.9345496289062523	0.36	0.023	0.001	0.028	0.005	0.405	0.067	0.111	0.1697905470709202
1797	-0.971702763671875	0.472	0.045	0.02	0.048	0.038	0.032	0.145	0.2	0.019525471700229974
1798	-0.9552352441406264	0.259	0.047	0.015	0.016	0.03	0.031	0.272	0.33	0.0215201218267502
1799	-1.017631777343752	0.361	0.055	0.004	0.06	0.002	0.073	0.21	0.235	0.007679989097812571
1800	-0.8364838378906245	0.521	0.007	0.045	0.005	0.269	0.117	0.016	0.02	0.14873580400613234
1801	-0.9696737011718743	0.485	0.01	0.008	0.056	0.002	0.206	0.156	0.077	0.048383880800152976
1802	-1.0288123535156264	0.347	0.046	0.019	0.041	0.061	0.122	0.126	0.238	0.029446716154678337
1803	-0.9782704394531256	0.469	0.054	0.012	0.026	0.096	0.208	0.131	0.004	0.057737886153739815
1804	-0.9787245312499984	0.485	0.05	0.001	0.012	0.078	0.144	0.144	0.086	0.035622348246257374
1805	-1.059792802734373	0.386	0.031	0.0	0.012	0.0	0.026	0.244	0.301	0.0004055436963335284
1806	-1.0601967578124978	0.387	0.031	0.0	0.01	0.0	0.025	0.244	0.303	0.0003233905576104227
1807	-0.994243867187498	0.477	0.032	0.003	0.027	0.022	0.151	0.17	0.118	0.026176141141945303
1808	-0.7178340820312442	0.182	0.028	0.181	0.07	0.001	0.228	0.295	0.015	0.12407880978935076
1809	-0.965999609374999	0.392	0.034	0.018	0.054	0.094	0.179	0.145	0.084	0.04218018522306355
1810	-0.9846970996093753	0.396	0.072	0.019	0.016	0.055	0.145	0.129	0.168	0.029994532765729436
1811	-0.9328120996093786	0.566	0.029	0.016	0.029	0.024	0.09	0.106	0.14	0.05194602324129791
1812	-0.9865327539062465	0.395	0.019	0.007	0.024	0.101	0.12	0.296	0.038	0.021163251694248153
1813	-0.9040459374999955	0.196	0.012	0.0	0.04	0.199	0.152	0.342	0.059	0.10581034949247214
1814	-0.9941237792968758	0.43	0.06	0.001	0.005	0.061	0.308	0.128	0.007	0.09284624515904066
1815	-0.9447003613281273	0.506	0.039	0.017	0.006	0.003	0.213	0.056	0.16	0.07879641606461285
1816	-1.0601967578124978	0.39	0.031	0.0	0.007	0.0	0.026	0.245	0.301	0.00023065774129676244
1817	-0.9559727929687496	0.387	0.029	0.002	0.03	0.154	0.055	0.253	0.09	0.025367944756963696
1818	-0.8925901269531302	0.436	0.066	0.002	0.051	0.012	0.062	0.016	0.355	0.057113535064580286
1819	-0.9435946972656221	0.341	0.04	0.02	0.004	0.07	0.151	0.177	0.197	0.026270117971729685
1820	-0.9244734765625022	0.378	0.051	0.019	0.051	0.083	0.196	0.064	0.158	0.06824935566806573
1821	-0.9791114843750048	0.398	0.009	0.007	0.063	0.019	0.15	0.108	0.246	0.03656980525439455
